 TIME, C4H8, IC3H7NO3, NO3, N2O5
   0.00000      2.47075E+12  0.00000      0.00000      0.00000    
   5.00000E-03  2.47075E+12  0.00000      1.68412E-16  9.89544E-18
   1.00000E-02  2.47075E+12  0.00000      4.36577E-16  5.65309E-17
   1.50000E-02  2.47075E+12  0.00000      6.89125E-16  1.43886E-16
   2.00000E-02  2.47075E+12  0.00000      9.09286E-16  2.67777E-16
   2.50000E-02  2.47075E+12  0.00000      1.09814E-15  4.23205E-16
   3.00000E-02  2.47075E+12  0.00000      1.25961E-15  6.05622E-16
   3.50000E-02  2.47075E+12  0.00000      1.39754E-15  8.11117E-16
   4.00000E-02  2.47075E+12  0.00000      1.51531E-15  1.03634E-15
   4.50000E-02  2.47075E+12  0.00000      1.61587E-15  1.27841E-15
   5.00000E-02  2.47075E+12  0.00000      1.70176E-15  1.53485E-15
   5.50000E-02  2.47075E+12  0.00000      1.77514E-15  1.80353E-15
   6.00000E-02  2.47075E+12  0.00000      1.83787E-15  2.08263E-15
   6.50000E-02  2.47075E+12  0.00000      1.89156E-15  2.37059E-15
   7.00000E-02  2.47075E+12  0.00000      1.93759E-15  2.66604E-15
   7.50000E-02  2.47075E+12  0.00000      1.97688E-15  2.96809E-15
   8.00000E-02  2.47075E+12  0.00000      2.01053E-15  3.27566E-15
   8.50000E-02  2.47075E+12  0.00000      2.03925E-15  3.58806E-15
   9.00000E-02  2.47075E+12  0.00000      2.06375E-15  3.90458E-15
   9.50000E-02  2.47075E+12  0.00000      2.08470E-15  4.22458E-15
   1.00000E-01  2.47075E+12  0.00000      2.10260E-15  4.54757E-15
   1.05000E-01  2.47075E+12  0.00000      2.11795E-15  4.87305E-15
   1.10000E-01  2.47075E+12  0.00000      2.13108E-15  5.20069E-15
   1.15000E-01  2.47075E+12  0.00000      2.14236E-15  5.53016E-15
   1.20000E-01  2.47075E+12  0.00000      2.15209E-15  5.86113E-15
   1.25000E-01  2.47075E+12  0.00000      2.16037E-15  6.19352E-15
   1.30000E-01  2.47075E+12  0.00000      2.16751E-15  6.52703E-15
   1.35000E-01  2.47075E+12  0.00000      2.17373E-15  6.86144E-15
   1.40000E-01  2.47075E+12  0.00000      2.17895E-15  7.19683E-15
   1.45000E-01  2.47075E+12  0.00000      2.18349E-15  7.53288E-15
   1.50000E-01  2.47075E+12  0.00000      2.18745E-15  7.86950E-15
   1.55000E-01  2.47075E+12  0.00000      2.19076E-15  8.20675E-15
   1.60000E-01  2.47075E+12  0.00000      2.19366E-15  8.54440E-15
   1.65000E-01  2.47075E+12  0.00000      2.19618E-15  8.88242E-15
   1.70000E-01  2.47075E+12  0.00000      2.19833E-15  9.22080E-15
   1.75000E-01  2.47075E+12  0.00000      2.20024E-15  9.55941E-15
   1.80000E-01  2.47075E+12  0.00000      2.20195E-15  9.89823E-15
   1.85000E-01  2.47075E+12  0.00000      2.20341E-15  1.02373E-14
   1.90000E-01  2.47075E+12  0.00000      2.20466E-15  1.05765E-14
   1.95000E-01  2.47075E+12  0.00000      2.20581E-15  1.09159E-14
   2.00000E-01  2.47075E+12  0.00000      2.20687E-15  1.12553E-14
   2.05000E-01  2.47075E+12  0.00000      2.20779E-15  1.15949E-14
   2.10000E-01  2.47075E+12  0.00000      2.20854E-15  1.19346E-14
   2.15000E-01  2.47075E+12  0.00000      2.20926E-15  1.22744E-14
   2.20000E-01  6.16803E+11  0.00000      7.96829E+01  8.29881E-09
   2.25000E-01  6.14988E+11  0.00000      3.59148E+00  3.74046E-10
   2.30000E-01  6.13235E+11  0.00000      3.53221E-01  3.67873E-11
   2.35000E-01  6.11544E+11  0.00000      1.85866E-01  1.93575E-11
   2.40000E-01  6.09911E+11  0.00000      1.60393E-01  1.67046E-11
   2.45000E-01  6.08334E+11  0.00000      1.47335E-01  1.53447E-11
   2.50000E-01  6.06811E+11  0.00000      1.37907E-01  1.43627E-11
   2.55000E-01  6.05341E+11  0.00000      1.30204E-01  1.35605E-11
   2.60000E-01  6.03920E+11  0.00000      1.23488E-01  1.28611E-11
   2.65000E-01  6.02547E+11  0.00000      1.17419E-01  1.22289E-11
   2.70000E-01  6.01221E+11  0.00000      1.11832E-01  1.16471E-11
   2.75000E-01  5.99939E+11  0.00000      1.06643E-01  1.11066E-11
   2.80000E-01  5.98701E+11  0.00000      1.01802E-01  1.06024E-11
   2.85000E-01  5.97503E+11  0.00000      9.72757E-02  1.01311E-11
   2.90000E-01  5.96345E+11  0.00000      9.30396E-02  9.68990E-12
   2.95000E-01  5.95226E+11  0.00000      8.90723E-02  9.27672E-12
   3.00000E-01  5.94143E+11  0.00000      8.53555E-02  8.88962E-12
   3.05000E-01  5.93096E+11  0.00000      8.18724E-02  8.52687E-12
   3.10000E-01  5.92084E+11  0.00000      7.86077E-02  8.18686E-12
   3.15000E-01  5.91104E+11  0.00000      7.55471E-02  7.86811E-12
   3.20000E-01  5.90157E+11  0.00000      7.26773E-02  7.56923E-12
   3.25000E-01  5.89240E+11  0.00000      6.99862E-02  7.28896E-12
   3.30000E-01  5.88353E+11  0.00000      6.74623E-02  7.02610E-12
   3.35000E-01  5.87495E+11  0.00000      6.50947E-02  6.77952E-12
   3.40000E-01  5.86664E+11  0.00000      6.28744E-02  6.54828E-12
   3.45000E-01  5.85860E+11  0.00000      6.07893E-02  6.33113E-12
   3.50000E-01  2.16799E+12  0.00000      3.87256E+04  2.22293E+02
   3.55000E-01  2.15317E+12  0.00000      1.02445E+06  7.45981E+04
