 TIME, NO, NO2, HO2NO2, HONO, HNO3
   0.00000      2.47075E+10  2.47075E+13  0.00000      0.00000      4.94149E+14
   5.00000E-03  2.47070E+10  2.47075E+13  7.43482E-05  1.69329E-10  4.94149E+14
   1.00000E-02  2.47065E+10  2.47075E+13  8.77488E-04  3.32930E-09  4.94149E+14
   1.50000E-02  2.47060E+10  2.47075E+13  3.28144E-03  1.58940E-08  4.94149E+14
   2.00000E-02  2.47055E+10  2.47075E+13  7.81176E-03  4.35896E-08  4.94149E+14
   2.50000E-02  2.47050E+10  2.47075E+13  1.46671E-02  8.95970E-08  4.94149E+14
   3.00000E-02  2.47045E+10  2.47075E+13  2.38481E-02  1.54952E-07  4.94149E+14
   3.50000E-02  2.47040E+10  2.47075E+13  3.52557E-02  2.39388E-07  4.94149E+14
   4.00000E-02  2.47035E+10  2.47075E+13  4.87479E-02  3.41972E-07  4.94149E+14
   4.50000E-02  2.47030E+10  2.47075E+13  6.41705E-02  4.61508E-07  4.94149E+14
   5.00000E-02  2.47025E+10  2.47075E+13  8.13704E-02  5.96716E-07  4.94149E+14
   5.50000E-02  2.47020E+10  2.47075E+13  1.00202E-01  7.46342E-07  4.94149E+14
   6.00000E-02  2.47015E+10  2.47075E+13  1.20531E-01  9.09213E-07  4.94149E+14
   6.50000E-02  2.47010E+10  2.47075E+13  1.42234E-01  1.08425E-06  4.94149E+14
   7.00000E-02  2.47005E+10  2.47075E+13  1.65200E-01  1.27045E-06  4.94149E+14
   7.50000E-02  2.46999E+10  2.47075E+13  1.89324E-01  1.46691E-06  4.94149E+14
   8.00000E-02  2.46994E+10  2.47075E+13  2.14514E-01  1.67280E-06  4.94149E+14
   8.50000E-02  2.46989E+10  2.47075E+13  2.40685E-01  1.88736E-06  4.94149E+14
   9.00000E-02  2.46984E+10  2.47075E+13  2.67760E-01  2.10991E-06  4.94149E+14
   9.50000E-02  2.46979E+10  2.47074E+13  2.95669E-01  2.33984E-06  4.94149E+14
   1.00000E-01  2.46974E+10  2.47074E+13  3.24347E-01  2.57656E-06  4.94149E+14
   1.05000E-01  2.46969E+10  2.47074E+13  3.53737E-01  2.81957E-06  4.94149E+14
   1.10000E-01  2.46964E+10  2.47074E+13  3.83789E-01  3.06842E-06  4.94149E+14
   1.15000E-01  2.46959E+10  2.47074E+13  4.14450E-01  3.32265E-06  4.94149E+14
   1.20000E-01  2.46954E+10  2.47074E+13  4.45683E-01  3.58191E-06  4.94149E+14
   1.25000E-01  2.46949E+10  2.47074E+13  4.77444E-01  3.84584E-06  4.94149E+14
   1.30000E-01  2.46944E+10  2.47074E+13  5.09701E-01  4.11412E-06  4.94149E+14
   1.35000E-01  2.46939E+10  2.47074E+13  5.42420E-01  4.38649E-06  4.94149E+14
   1.40000E-01  2.46934E+10  2.47074E+13  5.75571E-01  4.66265E-06  4.94149E+14
   1.45000E-01  2.46928E+10  2.47074E+13  6.09130E-01  4.94240E-06  4.94149E+14
   1.50000E-01  2.46923E+10  2.47074E+13  6.43069E-01  5.22548E-06  4.94149E+14
   1.55000E-01  2.46918E+10  2.47074E+13  6.77369E-01  5.51174E-06  4.94149E+14
   1.60000E-01  2.46913E+10  2.47074E+13  7.12005E-01  5.80096E-06  4.94149E+14
   1.65000E-01  2.46908E+10  2.47074E+13  7.46959E-01  6.09296E-06  4.94149E+14
   1.70000E-01  2.46903E+10  2.47074E+13  7.82219E-01  6.38764E-06  4.94149E+14
   1.75000E-01  2.46898E+10  2.47074E+13  8.17776E-01  6.68493E-06  4.94149E+14
   1.80000E-01  2.46893E+10  2.47074E+13  8.53606E-01  6.98460E-06  4.94149E+14
   1.85000E-01  2.46888E+10  2.47074E+13  8.89693E-01  7.28653E-06  4.94149E+14
   1.90000E-01  2.46883E+10  2.47074E+13  9.26031E-01  7.59065E-06  4.94149E+14
   1.95000E-01  2.46878E+10  2.47074E+13  9.62625E-01  7.89701E-06  4.94149E+14
   2.00000E-01  2.46873E+10  2.47074E+13  9.99452E-01  8.20541E-06  4.94149E+14
   2.05000E-01  2.46867E+10  2.47074E+13  1.03650E+00  8.51571E-06  4.94149E+14
   2.10000E-01  2.46862E+10  2.47074E+13  1.07376E+00  8.82787E-06  4.94149E+14
   2.15000E-01  2.46857E+10  2.47074E+13  1.11124E+00  9.14197E-06  4.94149E+14
   2.20000E-01  2.46852E+10  2.47074E+13  1.14892E+00  9.45789E-06  4.94149E+14
   2.25000E-01  2.46847E+10  2.47074E+13  1.18681E+00  9.77549E-06  4.94149E+14
   2.30000E-01  2.46842E+10  2.47074E+13  1.22488E+00  1.00947E-05  4.94149E+14
   2.35000E-01  2.46837E+10  2.47074E+13  1.26314E+00  1.04157E-05  4.94149E+14
   2.40000E-01  2.46832E+10  2.47074E+13  1.30160E+00  1.07383E-05  4.94149E+14
   2.45000E-01  2.46827E+10  2.47074E+13  1.34023E+00  1.10624E-05  4.94149E+14
   2.50000E-01  2.46822E+10  2.47074E+13  1.37904E+00  1.13881E-05  4.94149E+14
   2.55000E-01  2.46817E+10  2.47074E+13  1.41802E+00  1.17152E-05  4.94149E+14
   2.60000E-01  2.46812E+10  2.47074E+13  1.45717E+00  1.20439E-05  4.94149E+14
   2.65000E-01  2.46806E+10  2.47074E+13  1.49650E+00  1.23741E-05  4.94149E+14
   2.70000E-01  2.46801E+10  2.47074E+13  1.53598E+00  1.27056E-05  4.94149E+14
   2.75000E-01  2.46796E+10  2.47074E+13  1.57562E+00  1.30385E-05  4.94149E+14
   2.80000E-01  2.46791E+10  2.47074E+13  1.61543E+00  1.33729E-05  4.94149E+14
   2.85000E-01  2.46786E+10  2.47074E+13  1.65540E+00  1.37086E-05  4.94149E+14
   2.90000E-01  2.46781E+10  2.47074E+13  1.69553E+00  1.40458E-05  4.94149E+14
   2.95000E-01  2.46776E+10  2.47074E+13  1.73582E+00  1.43844E-05  4.94149E+14
   3.00000E-01  2.46771E+10  2.47074E+13  1.77626E+00  1.47242E-05  4.94148E+14
   3.05000E-01  2.46766E+10  2.47074E+13  1.81685E+00  1.50654E-05  4.94148E+14
   3.10000E-01  2.46761E+10  2.47074E+13  1.85759E+00  1.54078E-05  4.94148E+14
   3.15000E-01  2.46756E+10  2.47074E+13  1.89849E+00  1.57516E-05  4.94148E+14
   3.20000E-01  2.46751E+10  2.47074E+13  1.93954E+00  1.60967E-05  4.94148E+14
   3.25000E-01  2.46746E+10  2.47074E+13  1.98075E+00  1.64433E-05  4.94148E+14
   3.30000E-01  2.46740E+10  2.47074E+13  2.02210E+00  1.67911E-05  4.94148E+14
   3.35000E-01  2.46735E+10  2.47074E+13  2.06361E+00  1.71402E-05  4.94148E+14
   3.40000E-01  2.46730E+10  2.47074E+13  2.10525E+00  1.74905E-05  4.94148E+14
   3.45000E-01  2.46725E+10  2.47074E+13  2.14704E+00  1.78421E-05  4.94148E+14
   3.50000E-01  2.46720E+10  2.47074E+13  2.18898E+00  1.81949E-05  4.94148E+14
   3.55000E-01  2.46715E+10  2.47074E+13  2.23108E+00  1.85491E-05  4.94148E+14
   3.60000E-01  2.46710E+10  2.47074E+13  2.27332E+00  1.89047E-05  4.94148E+14
   3.65000E-01  2.46705E+10  2.47074E+13  2.31571E+00  1.92614E-05  4.94148E+14
   3.70000E-01  2.46700E+10  2.47074E+13  2.35825E+00  1.96194E-05  4.94148E+14
   3.75000E-01  2.46695E+10  2.47074E+13  2.40092E+00  1.99787E-05  4.94148E+14
   3.80000E-01  2.46690E+10  2.47074E+13  2.44374E+00  2.03392E-05  4.94148E+14
   3.85000E-01  2.46685E+10  2.47074E+13  2.48670E+00  2.07009E-05  4.94148E+14
   3.90000E-01  2.46680E+10  2.47074E+13  2.52982E+00  2.10640E-05  4.94148E+14
   3.95000E-01  2.46674E+10  2.47074E+13  2.57307E+00  2.14283E-05  4.94148E+14
   4.00000E-01  2.46669E+10  2.47074E+13  2.61648E+00  2.17939E-05  4.94148E+14
   4.05000E-01  2.46664E+10  2.47074E+13  2.66002E+00  2.21607E-05  4.94148E+14
   4.10000E-01  2.46659E+10  2.47074E+13  2.70371E+00  2.25287E-05  4.94148E+14
   4.15000E-01  2.46654E+10  2.47074E+13  2.74753E+00  2.28980E-05  4.94148E+14
   4.20000E-01  2.46649E+10  2.47074E+13  2.79151E+00  2.32685E-05  4.94148E+14
   4.25000E-01  2.46644E+10  2.47074E+13  2.83562E+00  2.36403E-05  4.94148E+14
   4.30000E-01  2.46639E+10  2.47074E+13  2.87988E+00  2.40133E-05  4.94148E+14
   4.35000E-01  2.46634E+10  2.47074E+13  2.92429E+00  2.43875E-05  4.94148E+14
   4.40000E-01  2.46629E+10  2.47074E+13  2.96883E+00  2.47630E-05  4.94148E+14
   4.45000E-01  2.46624E+10  2.47074E+13  3.01352E+00  2.51397E-05  4.94148E+14
   4.50000E-01  2.46619E+10  2.47074E+13  3.05835E+00  2.55177E-05  4.94148E+14
   4.55000E-01  2.46614E+10  2.47074E+13  3.10332E+00  2.58969E-05  4.94148E+14
   4.60000E-01  2.46608E+10  2.47074E+13  3.14843E+00  2.62773E-05  4.94148E+14
   4.65000E-01  2.46603E+10  2.47074E+13  3.19368E+00  2.66590E-05  4.94148E+14
   4.70000E-01  2.46598E+10  2.47074E+13  3.23908E+00  2.70419E-05  4.94148E+14
   4.75000E-01  2.46593E+10  2.47073E+13  3.28462E+00  2.74260E-05  4.94148E+14
   4.80000E-01  2.46588E+10  2.47073E+13  3.33031E+00  2.78114E-05  4.94148E+14
   4.85000E-01  2.46583E+10  2.47073E+13  3.37614E+00  2.81980E-05  4.94148E+14
   4.90000E-01  2.46578E+10  2.47073E+13  3.42210E+00  2.85859E-05  4.94148E+14
   4.95000E-01  2.46573E+10  2.47073E+13  3.46821E+00  2.89750E-05  4.94148E+14
   5.00000E-01  2.46568E+10  2.47073E+13  3.51446E+00  2.93653E-05  4.94148E+14
   5.05000E-01  2.46563E+10  2.47073E+13  3.56086E+00  2.97569E-05  4.94148E+14
   5.10000E-01  2.46558E+10  2.47073E+13  3.60739E+00  3.01496E-05  4.94148E+14
   5.15000E-01  2.46553E+10  2.47073E+13  3.65406E+00  3.05437E-05  4.94148E+14
   5.20000E-01  2.46548E+10  2.47073E+13  3.70088E+00  3.09389E-05  4.94148E+14
   5.25000E-01  2.46543E+10  2.47073E+13  3.74784E+00  3.13354E-05  4.94148E+14
   5.30000E-01  2.46537E+10  2.47073E+13  3.79494E+00  3.17331E-05  4.94148E+14
   5.35000E-01  2.46532E+10  2.47073E+13  3.84219E+00  3.21321E-05  4.94148E+14
   5.40000E-01  2.46527E+10  2.47073E+13  3.88958E+00  3.25323E-05  4.94148E+14
   5.45000E-01  2.46522E+10  2.47073E+13  3.93711E+00  3.29338E-05  4.94148E+14
   5.50000E-01  2.46517E+10  2.47073E+13  3.98479E+00  3.33365E-05  4.94148E+14
   5.55000E-01  2.46512E+10  2.47073E+13  4.03260E+00  3.37404E-05  4.94148E+14
   5.60000E-01  2.46507E+10  2.47073E+13  4.08056E+00  3.41456E-05  4.94148E+14
   5.65000E-01  2.46502E+10  2.47073E+13  4.12865E+00  3.45519E-05  4.94148E+14
   5.70000E-01  2.46497E+10  2.47073E+13  4.17689E+00  3.49595E-05  4.94148E+14
   5.75000E-01  2.46492E+10  2.47073E+13  4.22527E+00  3.53684E-05  4.94148E+14
   5.80000E-01  2.46487E+10  2.47073E+13  4.27379E+00  3.57784E-05  4.94148E+14
   5.85000E-01  2.46482E+10  2.47073E+13  4.32245E+00  3.61897E-05  4.94148E+14
   5.90000E-01  2.46477E+10  2.47073E+13  4.37126E+00  3.66023E-05  4.94148E+14
   5.95000E-01  2.46471E+10  2.47073E+13  4.42021E+00  3.70161E-05  4.94148E+14
   6.00000E-01  2.46466E+10  2.47073E+13  4.46930E+00  3.74312E-05  4.94148E+14
   6.05000E-01  2.46461E+10  2.47073E+13  4.51853E+00  3.78475E-05  4.94148E+14
   6.10000E-01  2.46456E+10  2.47073E+13  4.56791E+00  3.82650E-05  4.94148E+14
   6.15000E-01  2.46451E+10  2.47073E+13  4.61742E+00  3.86837E-05  4.94148E+14
   6.20000E-01  2.46446E+10  2.47073E+13  4.66708E+00  3.91037E-05  4.94148E+14
   6.25000E-01  2.46441E+10  2.47073E+13  4.71688E+00  3.95249E-05  4.94148E+14
   6.30000E-01  2.46436E+10  2.47073E+13  4.76682E+00  3.99473E-05  4.94148E+14
   6.35000E-01  2.46431E+10  2.47073E+13  4.81690E+00  4.03710E-05  4.94148E+14
   6.40000E-01  2.46426E+10  2.47073E+13  4.86712E+00  4.07959E-05  4.94147E+14
   6.45000E-01  2.46421E+10  2.47073E+13  4.91748E+00  4.12220E-05  4.94147E+14
   6.50000E-01  2.46416E+10  2.47073E+13  4.96799E+00  4.16494E-05  4.94147E+14
   6.55000E-01  2.46411E+10  2.47073E+13  5.01864E+00  4.20780E-05  4.94147E+14
   6.60000E-01  2.46406E+10  2.47073E+13  5.06943E+00  4.25078E-05  4.94147E+14
   6.65000E-01  2.46400E+10  2.47073E+13  5.12036E+00  4.29389E-05  4.94147E+14
   6.70000E-01  2.46395E+10  2.47073E+13  5.17143E+00  4.33712E-05  4.94147E+14
   6.75000E-01  2.46390E+10  2.47073E+13  5.22265E+00  4.38048E-05  4.94147E+14
   6.80000E-01  2.46385E+10  2.47073E+13  5.27401E+00  4.42396E-05  4.94147E+14
   6.85000E-01  2.46380E+10  2.47073E+13  5.32550E+00  4.46756E-05  4.94147E+14
   6.90000E-01  2.46375E+10  2.47073E+13  5.37714E+00  4.51128E-05  4.94147E+14
   6.95000E-01  2.46370E+10  2.47073E+13  5.42892E+00  4.55513E-05  4.94147E+14
   7.00000E-01  2.46365E+10  2.47073E+13  5.48084E+00  4.59910E-05  4.94147E+14
   7.05000E-01  2.46360E+10  2.47073E+13  5.53291E+00  4.64320E-05  4.94147E+14
   7.10000E-01  2.46355E+10  2.47073E+13  5.58511E+00  4.68742E-05  4.94147E+14
   7.15000E-01  2.46350E+10  2.47073E+13  5.63745E+00  4.73176E-05  4.94147E+14
   7.20000E-01  2.46345E+10  2.47073E+13  5.68994E+00  4.77622E-05  4.94147E+14
   7.25000E-01  2.46340E+10  2.47073E+13  5.74257E+00  4.82081E-05  4.94147E+14
   7.30000E-01  2.46335E+10  2.47073E+13  5.79534E+00  4.86552E-05  4.94147E+14
   7.35000E-01  2.46330E+10  2.47073E+13  5.84825E+00  4.91036E-05  4.94147E+14
   7.40000E-01  2.46324E+10  2.47073E+13  5.90130E+00  4.95532E-05  4.94147E+14
   7.45000E-01  2.46319E+10  2.47073E+13  5.95450E+00  5.00040E-05  4.94147E+14
   7.50000E-01  2.46314E+10  2.47073E+13  6.00783E+00  5.04561E-05  4.94147E+14
   7.55000E-01  2.46309E+10  2.47073E+13  6.06131E+00  5.09094E-05  4.94147E+14
   7.60000E-01  2.46304E+10  2.47073E+13  6.11493E+00  5.13639E-05  4.94147E+14
   7.65000E-01  2.46299E+10  2.47073E+13  6.16869E+00  5.18197E-05  4.94147E+14
   7.70000E-01  2.46294E+10  2.47073E+13  6.22259E+00  5.22767E-05  4.94147E+14
   7.75000E-01  2.46289E+10  2.47073E+13  6.27663E+00  5.27349E-05  4.94147E+14
   7.80000E-01  2.46284E+10  2.47073E+13  6.33082E+00  5.31944E-05  4.94147E+14
   7.85000E-01  2.46279E+10  2.47073E+13  6.38514E+00  5.36551E-05  4.94147E+14
   7.90000E-01  2.46274E+10  2.47073E+13  6.43961E+00  5.41170E-05  4.94147E+14
   7.95000E-01  2.46269E+10  2.47073E+13  6.49422E+00  5.45802E-05  4.94147E+14
   8.00000E-01  2.46264E+10  2.47073E+13  6.54897E+00  5.50446E-05  4.94147E+14
   8.05000E-01  2.46259E+10  2.47073E+13  6.60386E+00  5.55103E-05  4.94147E+14
   8.10000E-01  2.46253E+10  2.47073E+13  6.65889E+00  5.59771E-05  4.94147E+14
   8.15000E-01  2.46248E+10  2.47073E+13  6.71406E+00  5.64453E-05  4.94147E+14
   8.20000E-01  2.46243E+10  2.47073E+13  6.76938E+00  5.69146E-05  4.94147E+14
   8.25000E-01  2.46238E+10  2.47073E+13  6.82483E+00  5.73852E-05  4.94147E+14
   8.30000E-01  2.46233E+10  2.47073E+13  6.88042E+00  5.78570E-05  4.94147E+14
   8.35000E-01  2.46228E+10  2.47073E+13  6.93616E+00  5.83300E-05  4.94147E+14
   8.40000E-01  2.46223E+10  2.47073E+13  6.99204E+00  5.88043E-05  4.94147E+14
   8.45000E-01  2.46218E+10  2.47073E+13  7.04805E+00  5.92798E-05  4.94147E+14
   8.50000E-01  2.46213E+10  2.47072E+13  7.10421E+00  5.97565E-05  4.94147E+14
   8.55000E-01  2.46208E+10  2.47072E+13  7.16051E+00  6.02345E-05  4.94147E+14
   8.60000E-01  2.46203E+10  2.47072E+13  7.21696E+00  6.07137E-05  4.94147E+14
   8.65000E-01  2.46198E+10  2.47072E+13  7.27354E+00  6.11941E-05  4.94147E+14
   8.70000E-01  2.46193E+10  2.47072E+13  7.33026E+00  6.16758E-05  4.94147E+14
   8.75000E-01  2.46188E+10  2.47072E+13  7.38713E+00  6.21587E-05  4.94147E+14
   8.80000E-01  2.46183E+10  2.47072E+13  7.44413E+00  6.26429E-05  4.94147E+14
   8.85000E-01  2.46177E+10  2.47072E+13  7.50128E+00  6.31282E-05  4.94147E+14
   8.90000E-01  2.46172E+10  2.47072E+13  7.55857E+00  6.36149E-05  4.94147E+14
   8.95000E-01  2.46167E+10  2.47072E+13  7.61600E+00  6.41027E-05  4.94147E+14
   9.00000E-01  2.46162E+10  2.47072E+13  7.67357E+00  6.45918E-05  4.94147E+14
   9.05000E-01  2.46157E+10  2.47072E+13  7.73128E+00  6.50821E-05  4.94147E+14
   9.10000E-01  2.46152E+10  2.47072E+13  7.78914E+00  6.55737E-05  4.94147E+14
   9.15000E-01  2.46147E+10  2.47072E+13  7.84713E+00  6.60665E-05  4.94147E+14
   9.20000E-01  2.46142E+10  2.47072E+13  7.90527E+00  6.65606E-05  4.94147E+14
   9.25000E-01  2.46137E+10  2.47072E+13  7.96355E+00  6.70558E-05  4.94147E+14
   9.30000E-01  2.46132E+10  2.47072E+13  8.02196E+00  6.75523E-05  4.94147E+14
   9.35000E-01  2.46127E+10  2.47072E+13  8.08052E+00  6.80501E-05  4.94147E+14
   9.40000E-01  2.46122E+10  2.47072E+13  8.13922E+00  6.85491E-05  4.94147E+14
   9.45000E-01  2.46117E+10  2.47072E+13  8.19807E+00  6.90493E-05  4.94147E+14
   9.50000E-01  2.46112E+10  2.47072E+13  8.25705E+00  6.95507E-05  4.94147E+14
   9.55000E-01  2.46107E+10  2.47072E+13  8.31617E+00  7.00534E-05  4.94147E+14
   9.60000E-01  2.46101E+10  2.47072E+13  8.37543E+00  7.05573E-05  4.94147E+14
   9.65000E-01  2.46096E+10  2.47072E+13  8.43484E+00  7.10625E-05  4.94147E+14
   9.70000E-01  2.46091E+10  2.47072E+13  8.49438E+00  7.15689E-05  4.94147E+14
   9.75000E-01  2.46086E+10  2.47072E+13  8.55407E+00  7.20765E-05  4.94146E+14
   9.80000E-01  2.46081E+10  2.47072E+13  8.61390E+00  7.25853E-05  4.94146E+14
   9.85000E-01  2.46076E+10  2.47072E+13  8.67386E+00  7.30954E-05  4.94146E+14
   9.90000E-01  2.46071E+10  2.47072E+13  8.73397E+00  7.36067E-05  4.94146E+14
   9.95000E-01  2.46066E+10  2.47072E+13  8.79422E+00  7.41193E-05  4.94146E+14
   1.00000E+00  2.46061E+10  2.47072E+13  8.85461E+00  7.46331E-05  4.94146E+14
   1.00500E+00  2.46056E+10  2.47072E+13  8.91515E+00  7.51481E-05  4.94146E+14
   1.01000E+00  2.46051E+10  2.47072E+13  8.97582E+00  7.56644E-05  4.94146E+14
   1.01500E+00  2.46046E+10  2.47072E+13  9.03663E+00  7.61819E-05  4.94146E+14
   1.02000E+00  2.46041E+10  2.47072E+13  9.09759E+00  7.67006E-05  4.94146E+14
   1.02500E+00  2.46036E+10  2.47072E+13  9.15868E+00  7.72206E-05  4.94146E+14
   1.03000E+00  2.46031E+10  2.47072E+13  9.21992E+00  7.77418E-05  4.94146E+14
   1.03500E+00  2.46026E+10  2.47072E+13  9.28129E+00  7.82642E-05  4.94146E+14
   1.04000E+00  2.46020E+10  2.47072E+13  9.34281E+00  7.87879E-05  4.94146E+14
   1.04500E+00  2.46015E+10  2.47072E+13  9.40447E+00  7.93128E-05  4.94146E+14
   1.05000E+00  2.46010E+10  2.47072E+13  9.46627E+00  7.98390E-05  4.94146E+14
   1.05500E+00  2.46005E+10  2.47072E+13  9.52821E+00  8.03664E-05  4.94146E+14
   1.06000E+00  2.46000E+10  2.47072E+13  9.59029E+00  8.08950E-05  4.94146E+14
   1.06500E+00  2.45995E+10  2.47072E+13  9.65251E+00  8.14248E-05  4.94146E+14
   1.07000E+00  2.45990E+10  2.47072E+13  9.71487E+00  8.19559E-05  4.94146E+14
   1.07500E+00  2.45985E+10  2.47072E+13  9.77738E+00  8.24883E-05  4.94146E+14
   1.08000E+00  2.45980E+10  2.47072E+13  9.84002E+00  8.30218E-05  4.94146E+14
   1.08500E+00  2.45975E+10  2.47072E+13  9.90281E+00  8.35566E-05  4.94146E+14
   1.09000E+00  2.45970E+10  2.47072E+13  9.96573E+00  8.40927E-05  4.94146E+14
   1.09500E+00  2.45965E+10  2.47072E+13  1.00288E+01  8.46300E-05  4.94146E+14
   1.10000E+00  2.45960E+10  2.47072E+13  1.00920E+01  8.51685E-05  4.94146E+14
   1.10500E+00  2.45955E+10  2.47072E+13  1.01554E+01  8.57082E-05  4.94146E+14
   1.11000E+00  2.45950E+10  2.47072E+13  1.02188E+01  8.62492E-05  4.94146E+14
   1.11500E+00  2.45945E+10  2.47072E+13  1.02825E+01  8.67914E-05  4.94146E+14
   1.12000E+00  2.45940E+10  2.47072E+13  1.03462E+01  8.73349E-05  4.94146E+14
   1.12500E+00  2.45934E+10  2.47072E+13  1.04102E+01  8.78796E-05  4.94146E+14
   1.13000E+00  2.45929E+10  2.47072E+13  1.04742E+01  8.84255E-05  4.94146E+14
   1.13500E+00  2.45924E+10  2.47072E+13  1.05384E+01  8.89727E-05  4.94146E+14
   1.14000E+00  2.45919E+10  2.47072E+13  1.06027E+01  8.95210E-05  4.94146E+14
   1.14500E+00  2.45914E+10  2.47072E+13  1.06672E+01  9.00707E-05  4.94146E+14
   1.15000E+00  2.45909E+10  2.47072E+13  1.07318E+01  9.06215E-05  4.94146E+14
   1.15500E+00  2.45904E+10  2.47072E+13  1.07966E+01  9.11736E-05  4.94146E+14
   1.16000E+00  2.45899E+10  2.47072E+13  1.08615E+01  9.17270E-05  4.94146E+14
   1.16500E+00  2.45894E+10  2.47072E+13  1.09265E+01  9.22815E-05  4.94146E+14
   1.17000E+00  2.45889E+10  2.47072E+13  1.09917E+01  9.28373E-05  4.94146E+14
   1.17500E+00  2.45884E+10  2.47072E+13  1.10570E+01  9.33944E-05  4.94146E+14
   1.18000E+00  2.45879E+10  2.47072E+13  1.11224E+01  9.39527E-05  4.94146E+14
   1.18500E+00  2.45874E+10  2.47072E+13  1.11880E+01  9.45122E-05  4.94146E+14
   1.19000E+00  2.45869E+10  2.47072E+13  1.12538E+01  9.50729E-05  4.94146E+14
   1.19500E+00  2.45864E+10  2.47072E+13  1.13197E+01  9.56349E-05  4.94146E+14
   1.20000E+00  2.45859E+10  2.47072E+13  1.13857E+01  9.61981E-05  4.94146E+14
   1.20500E+00  2.45853E+10  2.47072E+13  1.14518E+01  9.67626E-05  4.94146E+14
   1.21000E+00  2.45848E+10  2.47072E+13  1.15181E+01  9.73283E-05  4.94146E+14
   1.21500E+00  2.45843E+10  2.47072E+13  1.15846E+01  9.78952E-05  4.94146E+14
   1.22000E+00  2.45838E+10  2.47072E+13  1.16512E+01  9.84634E-05  4.94146E+14
   1.22500E+00  2.45833E+10  2.47072E+13  1.17179E+01  9.90328E-05  4.94146E+14
   1.23000E+00  2.45828E+10  2.47071E+13  1.17847E+01  9.96035E-05  4.94146E+14
   1.23500E+00  2.45823E+10  2.47071E+13  1.18517E+01  1.00175E-04  4.94146E+14
   1.24000E+00  2.45818E+10  2.47071E+13  1.19189E+01  1.00748E-04  4.94146E+14
   1.24500E+00  2.45813E+10  2.47071E+13  1.19862E+01  1.01323E-04  4.94146E+14
   1.25000E+00  2.45808E+10  2.47071E+13  1.20536E+01  1.01898E-04  4.94146E+14
   1.25500E+00  2.45803E+10  2.47071E+13  1.21212E+01  1.02475E-04  4.94146E+14
   1.26000E+00  2.45798E+10  2.47071E+13  1.21889E+01  1.03053E-04  4.94146E+14
   1.26500E+00  2.45793E+10  2.47071E+13  1.22567E+01  1.03633E-04  4.94146E+14
   1.27000E+00  2.45788E+10  2.47071E+13  1.23247E+01  1.04213E-04  4.94146E+14
   1.27500E+00  2.45783E+10  2.47071E+13  1.23928E+01  1.04795E-04  4.94146E+14
   1.28000E+00  2.45778E+10  2.47071E+13  1.24611E+01  1.05378E-04  4.94146E+14
   1.28500E+00  2.45773E+10  2.47071E+13  1.25295E+01  1.05962E-04  4.94146E+14
   1.29000E+00  2.45768E+10  2.47071E+13  1.25980E+01  1.06548E-04  4.94146E+14
   1.29500E+00  2.45762E+10  2.47071E+13  1.26667E+01  1.07134E-04  4.94146E+14
   1.30000E+00  2.45757E+10  2.47071E+13  1.27355E+01  1.07722E-04  4.94146E+14
   1.30500E+00  2.45752E+10  2.47071E+13  1.28045E+01  1.08311E-04  4.94146E+14
   1.31000E+00  2.45747E+10  2.47071E+13  1.28736E+01  1.08902E-04  4.94146E+14
   1.31500E+00  2.45742E+10  2.47071E+13  1.29429E+01  1.09493E-04  4.94145E+14
   1.32000E+00  2.45737E+10  2.47071E+13  1.30123E+01  1.10086E-04  4.94145E+14
   1.32500E+00  2.45732E+10  2.47071E+13  1.30818E+01  1.10680E-04  4.94145E+14
   1.33000E+00  2.45727E+10  2.47071E+13  1.31515E+01  1.11276E-04  4.94145E+14
   1.33500E+00  2.45722E+10  2.47071E+13  1.32213E+01  1.11872E-04  4.94145E+14
   1.34000E+00  2.45717E+10  2.47071E+13  1.32912E+01  1.12470E-04  4.94145E+14
   1.34500E+00  2.45712E+10  2.47071E+13  1.33613E+01  1.13069E-04  4.94145E+14
   1.35000E+00  2.45707E+10  2.47071E+13  1.34315E+01  1.13670E-04  4.94145E+14
   1.35500E+00  2.45702E+10  2.47071E+13  1.35019E+01  1.14271E-04  4.94145E+14
